CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,timestamp
2.7102836955501237,1257.5716347352572,-216.82269564400988,11.16636882566651,1073.272343437849,436.8977317226799,685.1597182350713,258.01900781637175,1359.478301687942,1181.683691259854,5.312156043278243,84.77767399680786,0.7400158602330057,2025-10-16T12:22:23.836445
0.4336453912880198,967.0292225722841,-216.82269564400988,2.0598156086180937,628.7858173676286,-216.82269564400988,1166.5061025647733,-216.82269564400988,1377.9082308176828,559.4025547615455,25.47666673817116,53.22997178060443,1.5167831673776713,2025-10-16T12:22:23.836445
4.2280425650581925,1457.0485147277464,-216.82269564400988,30.02994334669537,1621.833763417194,311.14056824915417,562.6548951962056,145.27120608148664,2505.386248166534,1789.8713525413016,25.69348943381517,41.08790082453987,1.1912238898681904,2025-10-16T12:22:23.836445
3.1439290868381433,1490.656032552568,-216.82269564400988,15.719645434190717,1229.384684301536,561.5707817179856,546.3931930229049,152.86000042902697,1590.3944725488125,1593.6468129834727,9.43178726051443,66.78139025835505,0.7545429808411543,2025-10-16T12:22:23.836445
3.577574478126163,1387.6652521216633,-216.82269564400988,18.86357452102886,1324.7866703849004,569.1595760655259,570.243689543746,173.45815651520792,1646.7683734162551,1574.1327703755119,11.925248260420544,66.02251082360101,0.8636047967500914,2025-10-16T12:22:23.836445
0.5420567391100247,976.7862438762645,-216.82269564400988,2.276638304262104,638.5428386716092,132.26184434284602,1011.4778751793061,75.88794347540346,1202.2818473460347,817.4215625779173,11.057957477844504,84.45243995334185,1.0507227830908719,2025-10-16T12:22:23.836445
0.8672907825760396,976.7862438762645,-216.82269564400988,3.902808521592178,746.9541864936141,39.02808521592178,1045.0853930041276,48.78510651990222,1672.7870968935363,565.9072356308658,34.908453998685594,43.68977317226799,2.059707197270272,2025-10-16T12:22:23.836445
1.4093475216860643,964.860995615844,-216.82269564400988,4.661687956346213,787.0663851877559,236.3367382519708,998.4685134406656,147.43943303792673,844.5243995334185,566.9913491090858,11.057957477844504,27.75330504243327,0.34485649742179775,2025-10-16T12:22:23.836445
2.168226956440099,1219.6276629975557,-216.82269564400988,12.575716347352573,1122.0574499577513,132.26184434284602,789.234612144196,118.1683691259854,1871.1798634078054,1246.7304999530568,28.945829868475318,38.811262520277765,1.3354109824714568,2025-10-16T12:22:23.836445
1.0841134782200494,998.4685134406656,-216.82269564400988,7.588794347540346,928.0011373563623,106.24312086556485,1260.8239751699175,100.8225534744646,1557.871068202211,738.2812786678537,23.525262477375072,34.908453998685594,0.8943936195315407,2025-10-16T12:22:23.836445
2.385049652084109,-216.82269564400988,-216.82269564400988,-216.82269564400988,-216.82269564400988,247.17787303417128,-216.82269564400988,170.20581608054775,-216.82269564400988,-216.82269564400988,-216.82269564400988,-216.82269564400988,-216.82269564400988,2025-10-16T12:22:23.836445
1.0841134782200494,1044.0012795259076,-216.82269564400988,3.1439290868381433,700.337306930152,126.84127695174578,904.1506408355212,89.9814186922641,1280.3380177778783,917.1600025741618,15.936468129834726,71.98513495381128,1.1931752941289864,2025-10-16T12:22:23.836445
1.626170217330074,1071.104116481409,-216.82269564400988,7.155148956252326,909.5712082266215,191.88808564494875,872.7113499671398,95.40198608336435,1498.2448269001084,1015.8143290921863,21.790680912222996,65.914099475779,1.534237394377014,2025-10-16T12:22:23.836445
-216.82269564400988,1317.1978760373602,-216.82269564400988,18.213106434096833,1304.1885142987194,-216.82269564400988,649.3839734538096,-216.82269564400988,1803.9648277581623,1453.7961742930863,22.874794390443046,51.170156171986335,1.2639679042567555,2025-10-16T12:22:23.836445
-216.82269564400988,1532.9364582031499,-216.82269564400988,26.452368868569206,1532.9364582031499,526.879150414944,518.2062425891836,150.69177347258687,2055.4791547052137,1721.5722034134385,28.07853908589928,46.400056867818115,1.5309850539423537,2025-10-16T12:22:23.836445
3.4691631303041586,1249.982840387717,-216.82269564400988,20.056099347070916,1358.394188209722,313.30879520559427,883.5524847493404,168.03758912410765,1670.6188699370962,1497.1607134218882,30.6804114336274,10.73272343437849,0.40697619972380655,2025-10-16T12:22:23.836445
2.0598156086180937,1270.580996473898,-216.82269564400988,6.504680869320296,878.13191735824,256.9348943381517,690.5802856261715,124.67304999530569,1491.740146030788,1045.0853930041276,15.286000042902696,88.24683712711203,1.4143344436858765,2025-10-16T12:22:23.836445
1.517758869508069,1086.2817051764896,-216.82269564400988,7.4803829997183415,925.8329103999222,112.74780173488514,886.8048251840005,76.97205695362351,1640.2636925469349,844.5243995334185,23.200028433909058,74.26177325807339,1.8712882747556272,2025-10-16T12:22:23.836445
-216.82269564400988,1190.3565990856143,-216.82269564400988,9.64860995615844,1012.5619886575262,-216.82269564400988,970.2815630069442,-216.82269564400988,1622.917876895414,957.2722012683037,22.115914955689007,32.9570497378895,0.7798028248836816,2025-10-16T12:22:23.836445
5.420567391100247,1603.403834287453,737.1971651896337,23.525262477375072,1455.9644012495264,280.7853908589928,684.0756047568512,156.1123408636871,2162.8063890489984,1711.815182109458,15.936468129834726,50.95333347634232,0.8472346832289686,2025-10-16T12:22:23.836445
1.3009361738640592,1298.7679469076193,-216.82269564400988,5.312156043278243,821.7580164907974,153.94411390724702,756.7112077975945,116.00014216954528,1384.412911687003,1085.1975916982694,20.272922042714924,52.03744695456237,1.1121920173059487,2025-10-16T12:22:23.836445
4.336453912880198,1529.6841177684898,-216.82269564400988,21.357035520934975,1396.3381599474237,961.6086551811838,533.3838312842644,331.7387243353351,1595.8150399399128,1775.777877324441,2.4934609999061137,76.86364560580151,0.5617876044136296,2025-10-16T12:22:23.836445
6.396269521498292,-216.82269564400988,-216.82269564400988,-216.82269564400988,-216.82269564400988,758.8794347540346,-216.82269564400988,320.89758955313465,-216.82269564400988,-216.82269564400988,-216.82269564400988,-216.82269564400988,-216.82269564400988,2025-10-16T12:22:23.836445
3.035517739016138,1276.0015638649982,-216.82269564400988,11.600014216954529,1088.4499321329297,442.3182991137802,693.8326260608317,234.1685112955307,1204.4500743024748,1453.7961742930863,5.420567391100247,50.519688085054305,0.44437811472239824,2025-10-16T12:22:23.836445
-216.82269564400988,1330.2072377760007,-216.82269564400988,16.153290825478738,1243.4781595183968,-216.82269564400988,663.4774486706702,-216.82269564400988,1850.5817073216244,1206.618301258915,29.704709303229354,43.14771643315797,1.5522336781154666,2025-10-16T12:22:23.836445
1.7345815651520793,1170.8425564776535,-216.82269564400988,9.21496456487042,997.3843999624455,65.04680869320296,801.1598604046166,72.63560304074332,1909.123835145507,836.9356051858782,30.138354694517375,62.22811364983084,2.2882383184790585,2025-10-16T12:22:23.836445
1.7345815651520793,1041.8330525694676,-216.82269564400988,9.973843999624455,1028.823690830827,249.34609999061138,924.7487969217021,107.3272343437849,1415.8522025553846,880.3001443146801,25.801900781637176,29.271063911941336,0.8504870236636287,2025-10-16T12:22:23.836445
-216.82269564400988,1102.5434073497902,-216.82269564400988,3.794397173770173,737.1971651896337,-216.82269564400988,1079.7770243071693,-216.82269564400988,1540.5252525506903,790.3187256224161,30.138354694517375,53.55520582407044,1.974062232490888,2025-10-16T12:22:23.836445
2.9271063911941337,1492.824259509008,-216.82269564400988,15.3944113907247,1217.4594360411156,269.9442560767923,626.6175904111885,101.90666695268465,1860.3387286256047,1325.8707838631206,31.87293625966945,46.50846821564012,1.8763836081032614,2025-10-16T12:22:23.836445
4.119631217236187,1425.609223859365,-216.82269564400988,15.502822738546708,1220.7117764757757,469.42113606928143,539.8885121535847,198.39276651426906,1666.282416024216,1597.983266896353,16.58693621676676,66.13092217142301,1.1426556060439321,2025-10-16T12:22:23.836445
0.8672907825760396,1039.6648256130275,69.38326260608316,4.770099304168218,795.7392930135163,82.39262434472376,1125.3097903924113,61.79446825854282,1593.6468129834727,933.4217047474625,14.418709260326658,72.63560304074332,1.1061209818279165,2025-10-16T12:22:23.836445
-216.82269564400988,1508.0018482040887,-216.82269564400988,19.839276651426907,1354.0577342968418,-216.82269564400988,561.5707817179856,-216.82269564400988,2000.1893673159911,1516.6747560298493,28.186950433721286,50.30286538941029,1.6710525153283844,2025-10-16T12:22:23.836445
2.4934609999061137,1168.6743295212134,-216.82269564400988,15.177588695080692,1209.8706416935752,170.20581608054775,883.5524847493404,148.52354651614678,1909.123835145507,1098.20695343691,44.01500721573401,16.58693621676676,1.245104329735727,2025-10-16T12:22:23.836445
1.4093475216860643,1138.3191521310519,-216.82269564400988,8.239262434472375,955.1039743118636,175.626383471648,793.5710660570762,74.80382999718341,1477.6466708139274,1064.5994356120887,19.29721991231688,72.52719169292132,1.4596503870754747,2025-10-16T12:22:23.836445
4.119631217236187,1359.478301687942,-216.82269564400988,19.622453955782895,1345.3848264710814,455.32766085242076,946.4310664861032,176.71049694986806,1586.0580186359323,1551.3663873328908,30.572000085805392,26.886014259857227,1.0147302156139664,2025-10-16T12:22:23.836445
0.8672907825760396,1036.4124851783672,-216.82269564400988,6.504680869320296,881.3842577929001,45.53276608524207,917.1600025741618,63.962695214982915,1673.8712103717564,1186.0201451727341,30.355177390161383,43.14771643315797,1.6048131818091391,2025-10-16T12:22:23.836445
-216.82269564400988,1080.8611377853892,-216.82269564400988,7.0467376084303215,905.2347543137413,-216.82269564400988,1030.991917787267,-216.82269564400988,1627.2543308082943,962.6927686594039,15.069177347258687,66.23933351924502,1.0468199745692797,2025-10-16T12:22:23.836445
0.6504680869320296,936.6740451821228,-216.82269564400988,1.7345815651520793,600.5988669339074,113.83191521310519,1256.4875212570373,85.64496477938391,887.8889386622205,590.841845629927,4.444865260702202,52.14585830238438,0.43093510759246967,2025-10-16T12:22:23.836445
5.095333347634233,1537.27291211603,-216.82269564400988,28.945829868475318,1594.7309264616927,789.234612144196,587.5895051952668,191.88808564494875,2237.610219046182,1734.581565152079,29.379475259763343,45.74958878088609,1.6206412385911517,2025-10-16T12:22:23.836445
2.9271063911941337,1296.5997199511792,-216.82269564400988,11.925248260420544,1099.2910669151302,406.54255433251853,697.0849664954918,208.14978781824948,1193.6089395202744,1446.2073799455459,5.8542127823882675,47.48417034603816,0.4276827671578095,2025-10-16T12:22:23.836445
1.842992912974084,1129.6462443052915,-216.82269564400988,9.757021303980444,1016.8984425704064,227.66383042621038,884.6365982275604,118.1683691259854,1578.469224288392,1088.4499321329297,24.71778730341713,47.050524954750145,1.291721209299189,2025-10-16T12:22:23.836445
4.661687956346213,1552.4505008111107,-216.82269564400988,19.94768799924891,1356.2259612532819,646.1316330191495,593.0100725863671,192.9721991231688,1513.422415595189,1866.843409494925,18.64675182538485,37.076680955125696,0.722995278624951,2025-10-16T12:22:23.836445
1.4093475216860643,1049.4218469170078,-216.82269564400988,6.829914912786311,895.4777330097609,213.57035520934974,939.9263856167829,143.10297912504652,973.5339034416044,594.0941860645871,31.87293625966945,11.274780173488514,0.45446037006984474,2025-10-16T12:22:23.836445
-216.82269564400988,1078.6929108289492,-216.82269564400988,6.396269521498292,875.9636904017999,-216.82269564400988,1114.4686556102108,-216.82269564400988,1603.403834287453,742.6177325807339,11.16636882566651,81.95897895343573,1.0253545277005227,2025-10-16T12:22:23.836445
1.842992912974084,-216.82269564400988,-216.82269564400988,-216.82269564400988,-216.82269564400988,105.1590073873448,-216.82269564400988,107.3272343437849,-216.82269564400988,-216.82269564400988,-216.82269564400988,-216.82269564400988,-216.82269564400988,2025-10-16T12:22:23.836445
0.6504680869320296,958.3563147465237,-216.82269564400988,4.336453912880198,768.636456058015,46.61687956346213,1113.3845421319909,58.54212782388267,1563.2916355933112,602.7670938903475,27.86171639025527,41.08790082453987,1.337145564036609,2025-10-16T12:22:23.836445
-216.82269564400988,1076.524683872509,-216.82269564400988,8.99814186922641,989.7956056149052,-216.82269564400988,952.9357473554235,-216.82269564400988,1735.6656786302992,1072.1882299596289,13.659829825572622,70.90102147559124,1.033051733395885,2025-10-16T12:22:23.836445
1.4093475216860643,1021.2348964832865,-216.82269564400988,3.902808521592178,745.870073015394,174.54226999342796,972.4497899633843,124.67304999530569,1026.655463874387,956.1880877900836,4.119631217236187,71.76831225816727,0.5809764129781245,2025-10-16T12:22:23.836445
1.0841134782200494,875.9636904017999,-216.82269564400988,2.6018723477281185,664.5615621488903,178.87872390630815,1232.6370247361963,125.75716347352574,728.5242573638732,588.6736186734869,0.6504680869320296,36.96826960730369,0.23958907868663093,2025-10-16T12:22:23.836445
0.4336453912880198,871.6272364889197,-216.82269564400988,0.9757021303980445,530.1314908496042,83.4767378229438,1368.1512095137025,79.14028391006362,756.7112077975945,682.9914912786312,-1.4093475216860643,50.19445404158829,0.28566390151098303,2025-10-16T12:22:23.836445
1.4093475216860643,-216.82269564400988,-216.82269564400988,-216.82269564400988,-216.82269564400988,209.23390129646955,-216.82269564400988,126.84127695174578,-216.82269564400988,-216.82269564400988,-216.82269564400988,-216.82269564400988,-216.82269564400988,2025-10-16T12:22:23.836445
0.3252340434660148,1029.907804309047,-216.82269564400988,5.203744695456237,817.4215625779173,41.19631217236188,1087.3658186547095,57.45801434566262,1436.4503586415656,597.3465264992473,43.472950476623986,14.743943303792673,1.0790181448724152,2025-10-16T12:22:23.836445
1.626170217330074,1059.1788682209883,118.1683691259854,7.155148956252326,907.4029812701814,104.07489390912474,1125.3097903924113,86.72907825760396,1531.85234472493,700.337306930152,21.248624173112972,33.49910647699953,0.7554102716237304,2025-10-16T12:22:23.836445
2.276638304262104,1203.365960824255,-216.82269564400988,12.467304999530569,1118.805109523091,198.39276651426906,761.0476617104747,106.24312086556485,1788.7872390630816,1086.2817051764896,24.39255325995111,67.86550373657509,1.8303087852789093,2025-10-16T12:22:23.836445
2.4934609999061137,1085.1975916982694,-216.82269564400988,12.358893651708565,1115.552769088431,370.7668095512569,794.6551795352963,137.68241173394628,1360.562415166162,1120.973336479531,14.527120608148662,52.471092345850394,0.8019187398393706,2025-10-16T12:22:23.836445
0.6504680869320296,1063.5153221338685,-216.82269564400988,2.6018723477281185,661.3092217142301,157.19645434190716,939.9263856167829,95.40198608336435,1157.8331947390127,928.0011373563623,10.082255347446461,73.61130517114137,0.8639300307935575,2025-10-16T12:22:23.836445
4.661687956346213,1389.8334790781034,-216.82269564400988,11.925248260420544,1098.20695343691,383.7761712898975,590.841845629927,152.86000042902697,1500.4130538565485,1395.2540464692036,18.86357452102886,54.8561419979345,1.0829209533940074,2025-10-16T12:22:23.836445
3.685985825948168,1373.5717769048026,-216.82269564400988,20.923390129646954,1383.3287982087832,267.77602912035223,732.8607112767535,178.87872390630815,2232.189651655082,1702.0581608054777,32.63181569442349,35.55892208561762,1.4955345432045581,2025-10-16T12:22:23.836445
3.252340434660148,1130.7303577835116,-216.82269564400988,17.454226999342797,1280.3380177778783,188.6357452102886,797.9075199699564,149.60765999436683,1965.4977360129496,1094.95461300225,28.295361781543292,30.6804114336274,1.0198255489616004,2025-10-16T12:22:23.836445
1.842992912974084,1143.7397195221522,-216.82269564400988,9.757021303980444,1020.1507830050665,108.41134782200494,914.9917756177217,119.25248260420544,1786.6190121066415,1010.3937617010861,38.16079443334574,26.886014259857227,1.5019308127260564,2025-10-16T12:22:23.836445
0.7588794347540345,955.1039743118636,-216.82269564400988,2.4934609999061137,652.6363138884698,117.08425564776535,1120.973336479531,62.87858173676287,1254.3192943005972,742.6177325807339,12.792539042996584,88.24683712711203,1.2183267268236915,2025-10-16T12:22:23.836445
1.626170217330074,1179.5154643034139,-216.82269564400988,9.973843999624455,1027.7395773526068,74.80382999718341,805.4963143174967,83.4767378229438,1807.2171681928223,830.4309243165578,33.28228378135552,41.955191607115914,1.8191424164532428,2025-10-16T12:22:23.836445
5.312156043278243,1687.964685588617,-216.82269564400988,27.21124830332324,1552.4505008111107,1107.9639747408905,482.430497807922,253.68255390349157,1740.0021325431794,2241.946672959062,5.962624130210272,71.65990091034526,0.6515522004102496,2025-10-16T12:22:23.836445
2.385049652084109,1304.1885142987194,-216.82269564400988,14.310297912504652,1181.683691259854,241.75730564307102,642.8792925844893,80.22439738828366,1794.2078064541818,1306.3567412551595,23.091617086087055,74.26177325807339,1.8607723740168929,2025-10-16T12:22:23.836445
3.577574478126163,1320.4502164720202,-216.82269564400988,17.99628373845282,1298.7679469076193,303.55177390161384,727.4401438856531,198.39276651426906,2067.4044029656343,1531.85234472493,35.34209938997361,30.355177390161383,1.4707083445533191,2025-10-16T12:22:23.836445
-216.82269564400988,894.3936195315408,-216.82269564400988,4.011219869414183,752.3747538847143,-216.82269564400988,1013.6461021357462,-216.82269564400988,1534.02057168137,839.1038321423183,21.031801477468957,69.92531934519319,1.5604729405499391,2025-10-16T12:22:23.836445
1.7345815651520793,1307.4408547333796,-216.82269564400988,9.973843999624455,1027.7395773526068,387.02851172455763,680.823264322191,131.17773086462597,1223.964116910436,1669.5347564588762,6.396269521498292,71.33466686687925,0.6697653068443465,2025-10-16T12:22:23.836445
1.3009361738640592,1143.7397195221522,-216.82269564400988,5.528978738922252,835.8514917076582,235.25262477375074,846.6926264898586,159.36468129834728,1116.636882566651,1272.7492234303381,5.528978738922252,70.90102147559124,0.6284605833241627,2025-10-16T12:22:23.836445
2.8186950433721285,1195.7771664767145,-216.82269564400988,12.792539042996584,1131.8144712617316,306.804114336274,820.6739030125774,135.5141847775062,1651.1048273291353,1048.3377334387878,33.065461085711505,31.76452491184745,1.3672839187311265,2025-10-16T12:22:23.836445
1.7345815651520793,1158.9173082172329,-216.82269564400988,7.805617043184356,939.9263856167829,99.73843999624455,851.0290804027388,70.46737608430321,1861.422842103825,954.0198608336435,35.99256747690564,42.497248346225945,2.129415693919821,2025-10-16T12:22:23.836445
4.770099304168218,1570.8804299408516,543.1408525882448,21.140212825290963,1389.8334790781034,275.36482346789256,677.5709238875309,144.18709260326656,2276.6383042621037,1700.9740473272575,20.706567434002945,66.23933351924502,1.446749436684656,2025-10-16T12:22:23.836445
4.2280425650581925,1439.7026990762256,-216.82269564400988,21.790680912222996,1409.3475216860643,709.0102147559123,540.9726256318047,326.3181569442349,1523.1794368991696,1812.6377355839227,4.770099304168218,66.23933351924502,0.5611371363266975,2025-10-16T12:22:23.836445
1.626170217330074,1323.7025569066805,-216.82269564400988,13.334595782106609,1150.2444003914725,176.71049694986806,671.0662430182106,82.39262434472376,1750.8432673253799,1277.0856773432183,26.669191564213218,56.590723563086584,1.7292694091088008,2025-10-16T12:22:23.836445
-216.82269564400988,1204.4500743024748,-216.82269564400988,11.16636882566651,1071.104116481409,83.4767378229438,789.234612144196,104.07489390912474,1755.17972123826,1448.375606901986,31.656113564025443,35.884156129083635,1.4312466139461093,2025-10-16T12:22:23.836445
1.626170217330074,1081.9452512636094,-216.82269564400988,7.69720569536235,931.2534777910224,97.57021303980444,996.3002864842255,95.40198608336435,1571.9645434190718,1132.8985847399517,18.42992912974084,46.94211360692814,0.9042590521833432,2025-10-16T12:22:23.836445
3.577574478126163,1355.1418477750617,-216.82269564400988,13.117773086462599,1142.655606043932,532.2997178060443,687.3279451915114,131.17773086462597,1525.3476638556097,1461.3849686406265,11.274780173488514,81.74215625779173,1.0266554638743868,2025-10-16T12:22:23.836445
1.626170217330074,1057.0106412645482,-216.82269564400988,8.34767378229438,961.6086551811838,92.14964564870421,898.730073444421,93.23375912692426,1602.319720809233,798.9916334481765,35.01686534650759,29.487886607585345,1.4020839613819898,2025-10-16T12:22:23.836445
3.252340434660148,1580.6374512448322,162.61702173300742,12.900950390818588,1132.8985847399517,184.29929129740842,1055.926527786328,139.85063869038638,1784.4507851502015,1191.4407125638343,24.067319216485096,30.7888227814494,0.8148196902301892,2025-10-16T12:22:23.836445
1.1925248260420545,1156.7490812607928,100.8225534744646,4.661687956346213,788.150498665976,98.6543265180245,1143.7397195221522,88.89730521404405,1569.7963164626317,978.9544708327046,12.358893651708565,77.83934773619954,1.0484461447866098,2025-10-16T12:22:23.836445
-216.82269564400988,1173.0107834340936,-216.82269564400988,15.719645434190717,1229.384684301536,140.93475216860642,768.636456058015,142.01886564682647,1911.292062101947,1180.5995777816338,35.233688042151606,30.246766042339377,1.449784954423672,2025-10-16T12:22:23.836445
5.745801434566262,-216.82269564400988,-216.82269564400988,-216.82269564400988,-216.82269564400988,857.5337612720591,-216.82269564400988,181.04695086274825,-216.82269564400988,-216.82269564400988,-216.82269564400988,-216.82269564400988,-216.82269564400988,2025-10-16T12:22:23.836445
1.0841134782200494,1053.758300829888,-216.82269564400988,6.287858173676287,871.6272364889197,50.95333347634232,1035.3283717001473,57.45801434566262,1756.26383471648,795.7392930135163,27.536482346789253,49.32716325901225,1.5795533377666122,2025-10-16T12:22:23.836445
0.8672907825760396,974.6180169198244,-216.82269564400988,6.287858173676287,870.5431230106997,94.3178726051443,1323.7025569066805,89.9814186922641,1545.9458199417904,646.1316330191495,24.284141912129105,33.932751868287546,0.9068609245310714,2025-10-16T12:22:23.836445
1.842992912974084,1226.132343866876,-216.82269564400988,7.155148956252326,911.7394351830616,275.36482346789256,849.9449669245188,88.89730521404405,1659.7777351548957,879.21603083646,21.248624173112972,85.75337612720591,1.9380696650139824,2025-10-16T12:22:23.836445
2.9271063911941337,1328.0390108195606,-216.82269564400988,16.47852486894475,1252.1510673441571,410.8790082453987,658.05688127957,98.6543265180245,1884.189225146446,1256.4875212570373,22.874794390443046,69.38326260608316,1.712357238848568,2025-10-16T12:22:23.836445
-216.82269564400988,1166.5061025647733,-216.82269564400988,11.16636882566651,1071.104116481409,-216.82269564400988,702.505533886592,-216.82269564400988,1787.7031255848615,957.2722012683037,29.162652564119327,46.83370225910614,1.6318076074168186,2025-10-16T12:22:23.836445
0.7588794347540345,948.5992934425433,-216.82269564400988,3.3607517824821533,714.4307821470126,32.52340434660148,1279.2539042996584,37.94397173770173,1574.1327703755119,608.1876612814477,18.104695086274823,72.52719169292132,1.3693437343397443,2025-10-16T12:22:23.836445
1.4093475216860643,1040.7489390912474,-216.82269564400988,10.73272343437849,1054.8424143081081,151.77588695080692,833.6832647512181,96.4860995615844,1751.9273808035998,1252.1510673441571,20.38133339053693,53.55520582407044,1.1517621592609806,2025-10-16T12:22:23.836445
3.252340434660148,1415.8522025553846,331.7387243353351,13.985063869038639,1169.7584429994333,212.4862417311297,896.5618464879809,144.18709260326656,1757.3479481947002,1394.1699329909836,15.936468129834726,43.472950476623986,0.7216943424510869,2025-10-16T12:22:23.836445
1.951404260796089,1098.20695343691,-216.82269564400988,11.491602869132524,1083.0293647418293,130.09361738640592,857.5337612720591,113.83191521310519,1898.2827003633065,1213.1229821282354,26.018723477281185,51.278567519808334,1.5084354935953768,2025-10-16T12:22:23.836445
1.7345815651520793,1169.7584429994333,125.75716347352574,8.022439738828366,948.5992934425433,122.50482303886558,1026.655463874387,76.97205695362351,1664.114189067776,1081.9452512636094,11.16636882566651,71.11784417123523,0.8916833358359907,2025-10-16T12:22:23.836445
5.637390086744257,1783.3666716719813,901.9824138790812,33.17387243353352,1697.7217068925975,307.88822781449403,649.3839734538096,191.88808564494875,2415.40482947427,2069.5726299220746,29.271063911941336,29.054241216297324,1.0193919035703125,2025-10-16T12:22:23.836445
-216.82269564400988,1009.309648222866,-216.82269564400988,5.8542127823882675,849.9449669245188,187.55163173206856,895.4777330097609,78.05617043184355,1487.403692117908,903.0665273573012,18.321517781918836,86.51225556195995,1.6519721181117113,2025-10-16T12:22:23.836445
3.1439290868381433,1182.767804738074,-216.82269564400988,18.104695086274823,1302.0202873422793,181.04695086274825,800.0757469263965,177.7946104280881,1988.2641190555707,1024.4872369179468,35.884156129083635,26.343957520747203,1.310367961124574,2025-10-16T12:22:23.836445
0.6504680869320296,1016.8984425704064,-216.82269564400988,1.842992912974084,606.0194343250076,159.36468129834728,1021.2348964832865,105.1590073873448,1112.3004286537707,921.496456487042,9.757021303980444,70.90102147559124,0.8165542717953412,2025-10-16T12:22:23.836445
5.420567391100247,-216.82269564400988,-216.82269564400988,-216.82269564400988,-216.82269564400988,789.234612144196,-216.82269564400988,205.98156086180938,-216.82269564400988,-216.82269564400988,-216.82269564400988,-216.82269564400988,-216.82269564400988,2025-10-16T12:22:23.836445
1.951404260796089,1016.8984425704064,-216.82269564400988,11.057957477844504,1070.0200030031888,145.27120608148664,934.5058182256827,120.33659608242549,1731.329224717419,885.7207117057804,30.138354694517375,27.970127738077277,1.0269806979178528,2025-10-16T12:22:23.836445
0.2168226956440099,949.6834069207633,-216.82269564400988,3.794397173770173,740.4495056242938,195.1404260796089,1076.524683872509,132.26184434284602,969.1974495287242,620.1129095418682,4.661687956346213,53.88043986753646,0.4516416750264726,2025-10-16T12:22:23.836445
